country,iso3c,year,reserves,gdp_real,growth,inflation,current_account,openness,exports,credit,int_rate,ner,vix,fed_rate,tot_index,expo_fob,der_expo_pesos,tax_rate_eff,d_ln_ner,d_ln_res,d_int_rate,std_ner,std_res,std_int,empi_robust,empi,fiscal_primario,fiscal_financiero,brecha_anual,...1,dexmedia,z_ner,z_res,z_int,exceso_brecha,z_brecha,p_ner,p_res,p_int,exceso_bruto,z_bre,exceso,imputed_int,imputed_ner,imputed_res,ln_rentabilidad,ln_gdp,post2011,ARG,stress_ca,stress_high,L1_rent,L2_rent,L3_rent,empi_l1
Brazil,BRA,2018,374709673447.827,1797736638146.82,1.78366676137003,3.66485028376728,-6.99013817799185,28.876203376153,14.6349994958796,60.2183479382346,33.1023342525489,3.65382536145755,16.6398406374502,1.83166666666667,85.9926223755,61622,0.0,0.0,0.135318277944129,0.0020146656325117,-8.6114736311778,4.21238976557933,-0.0187563868232904,1.58447697898351,1.32788095349941,1.32788095349941,-0.866907919393884,-6.99013817799185,1.0,dexmedia,0.0,0.648111253381148,-0.289498959483025,-0.969268659601292,0.0,,0.263779415329282,0.0091864390007498,-0.939200888819972,0.0,0.0,0.0,0,0,0,4.454261506242255,28.217549566358947,1.0,0.0,6.99013817799185,1.0,4.517402186272392,4.521113977424176,4.453720336122514,-1.30907562591919
Brazil,BRA,2019,356886386911.978,1819683008336.22,1.22077782271943,3.73297621216893,-4.85852620319399,28.8902578697354,14.1229191909095,62.7905050793429,31.9030727574424,3.9444710972507,15.3878571428571,2.15833333333333,91.170211792,65115,0.0,0.0,0.0765402131573876,-0.0487340347952347,-1.1992614951065,2.34909905117354,-1.2817822459286,1.49799177206394,-0.201330174596285,-0.201330174596285,-0.0827752889075454,-4.85852620319399,1.0,dexmedia,0.0,0.219274450788996,-0.539724913288742,-0.119120287903461,0.0,,0.14920181502879,-0.22221664512572,-0.130796134363538,0.0,0.0,0.0,0,0,0,4.5127282186389746,28.229683430603846,1.0,0.0,4.85852620319399,1.0,4.454261506242255,4.517402186272392,4.521113977424176,1.32788095349941
Brazil,BRA,2020,355614251456.139,1760056385298.89,-3.27675879612903,3.21176803803376,-11.6368880863939,32.3020785443492,16.4535520099709,68.6961548472792,21.197179669345,5.15517878751281,29.2513043478261,0.375833333333333,99.3710708618,54884,0.0,0.0,0.26768692304543,-0.0035709071378313,-10.7058930880974,8.40861062042541,-0.15776926375207,0.725932148069583,2.50630472370344,2.50630472370344,-7.53586244881552,-11.6368880863939,1.0,dexmedia,0.0,1.61385496635724,-0.317039670126449,-1.20948942747265,0.0,,0.52180903515024,-0.0162825632549917,-1.16762644056049,0.0,0.0,0.0,0,0,0,4.598861033695219,28.196366961567072,1.0,0.0,11.6368880863939,1.0,4.5127282186389746,4.454261506242255,4.517402186272392,-0.201330174596285
Brazil,BRA,2021,362210079181.317,1843880907790.44,4.7626043797061,8.30165975585673,-2.63074887774094,37.6563307592575,19.1094303686964,68.8052246831437,15.0108849846561,5.39440078962503,19.6561507936508,0.08,103.8411712646,60875,0.0,0.0,0.045359725599657,0.018377792682621,-6.1862946846889,1.36066765271532,0.388486605133483,0.279805112344812,0.474079554634327,0.474079554634327,1.9785279745821,-2.63074887774094,1.0,dexmedia,0.0,-0.0082141648371805,-0.208817502837899,-0.691111222309407,0.0,,0.0884208850419627,0.0837987548518632,-0.674701417574616,0.0,0.0,0.0,0,0,0,4.6428625324048785,28.242893655349594,1.0,0.0,2.63074887774094,0.0,4.598861033695219,4.5127282186389746,4.454261506242255,2.50630472370344
Brazil,BRA,2022,324673449781.4,1899505159031.73,3.01669435408112,9.28010608956872,-3.96469564579606,38.8160659764321,19.6307650034838,70.6060973784652,28.3960928180404,5.16397029102111,25.6371484375,1.68333333333333,93.6983337402,77935,0.0,0.0,-0.0436558049433204,-0.109404465423349,13.3852078333843,-1.4612042125452,-2.79173860186451,1.24508455628194,-3.05018590721794,-3.05018590721794,1.30680490951971,-3.96469564579606,1.0,dexmedia,0.0,-0.657659423669607,-0.838871812495312,1.55365467105302,0.0,,-0.085099388483445,-0.498860670377464,1.45984295285303,0.0,0.0,0.0,0,0,0,4.540080406164167,28.272614525564997,1.0,0.0,3.96469564579606,0.0,4.6428625324048785,4.598861033695219,4.5127282186389746,0.474079554634327
Brazil,BRA,2023,355021395541.562,1961080569227.7,3.24165532813583,4.59356282283203,-7.71244013515604,33.6662298301284,17.9693243032658,71.0755405508788,36.554470620355,4.99437976287199,16.8490272373541,5.02416666666667,99.1296310425,88446,0.0,0.0,-0.0333924870801749,0.0893581494837754,8.1583778023146,-1.13584707486712,2.15503481962458,1.83342912937148,-1.39577531737184,-1.39577531737184,-2.1676065394443,-7.71244013515604,1.0,dexmedia,0.0,-0.582779646113354,0.141164414577432,0.95416008583592,0.0,,-0.065092837805961,0.407453810798953,0.88978449118412,0.0,0.0,0.0,0,0,0,4.596428398081862,28.30451674808545,1.0,0.0,7.71244013515604,1.0,4.540080406164167,4.6428625324048785,4.598861033695219,-3.05018590721794
Canada,CAN,1995,16369362023.5161,955122057479.248,2.68232822733793,2.14876033057849,-5.48964011250317,69.0617480799547,36.0980542819385,73.950513515171,6.24124775519778,1.37244541833333,12.3887698412698,5.83666666666667,51.760925293,20963,0.0,0.0,-0.0065233345054558,0.275534943075783,-1.92630983400226,,,-0.352620670934308,0.0,0.0,0.084653946930152,-5.48964011250317,1.0,dexmedia,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,1,1,3.9466355266364155,27.585104978139075,0.0,0.0,5.48964011250317,1.0,,,,
Canada,CAN,1996,21562298749.7584,971253698681.489,1.68896122499937,1.57053112507137,-3.05256596040631,70.2600734560392,37.0984399314286,78.6330849908238,4.31493792119552,1.36352163583333,16.4421653543307,5.29833333333333,52.5427856445,23809,0.0,0.0,-0.0065233345054558,0.275534943075783,-1.92630983400226,-0.565630862638645,11.8239640338197,-0.491537250233039,0.874907508433019,0.874907508433019,2.14064575255224,-3.05256596040631,1.0,dexmedia,0.0,-0.386745946802071,1.05914389701516,-0.202509558219928,0.0,,-0.0127161044907544,1.2563796722859,-0.210090860835642,0.0,0.0,0.0,0,0,0,3.9616278023513387,27.601853546787286,0.0,0.0,3.05256596040631,0.0,3.9466355266364155,,,0.0
Canada,CAN,1997,18718498839.7577,1012824977387.95,4.28016683621337,1.6212163808453,0.0387021653365324,74.3366100816522,38.1329701894927,81.5312687797375,3.77105924384815,1.38459802833333,22.363984063745,5.46,51.6462974548,26431,0.0,0.0,0.0153390742212932,-0.141434083753328,-0.54387867734737,1.33698235336854,-6.25545412221712,-0.530759271569887,-1.18008986564791,-1.18008986564791,4.71989996978805,0.0387021653365324,1.0,dexmedia,0.0,-0.227240772731477,-0.996799832899754,-0.0439507399833204,0.0,,0.0299008536855292,-0.644908793826524,-0.0593175290377121,0.0,0.0,0.0,0,0,0,3.9444185077066862,27.643764549750188,0.0,0.0,0.0387021653365324,0.0,3.9616278023513387,3.9466355266364155,,0.874907508433019
Canada,CAN,1998,24023245895.1668,1052253104641.38,3.89288654344983,0.995942456658019,0.142682776423957,78.0811853628611,40.0291747604299,79.8625398131638,6.79236179380984,1.48350530166667,25.6029761904762,5.35333333333333,44.0697212219,26432,0.0,0.0,0.0689978692346456,0.249509662893136,3.02130254996169,6.00674845083014,10.6955302826889,-0.312876868719256,0.730107937042242,0.730107937042242,4.79784125850036,0.142682776423957,1.0,dexmedia,0.0,0.16424653070326,0.93082138822431,0.364959981885328,0.0,,0.134499329153418,1.13771003052642,0.32951503561998,0.0,0.0,0.0,0,0,0,3.7857729530317545,27.681954795071597,0.0,0.0,0.142682776423957,0.0,3.9444185077066862,3.9616278023513387,3.9466355266364155,-1.18008986564791
Canada,CAN,1999,28650287867.4575,1106349473970.81,5.14100353715349,1.73484295105918,1.65557624708932,80.1150293129295,41.8611849983679,77.2501108722246,4.42844747936203,1.48570481916667,24.3729761904762,4.97,47.4172325134,23309,0.0,0.0,0.0014815508588592,0.176141550296734,-2.36391431444781,0.131008452583771,7.51435206176289,-0.483351464509545,0.493423689168304,0.493423689168304,5.76053622931026,1.65557624708932,1.0,dexmedia,0.0,-0.328343386983124,0.569066194522394,-0.252700881629034,0.0,,0.0028880253670671,0.803167325230597,-0.257817711615054,0.0,0.0,0.0,0,0,0,3.8589857177658966,27.732086949199605,0.0,0.0,1.65557624708932,0.0,3.7857729530317545,3.9444185077066862,3.9616278023513387,0.730107937042242
Canada,CAN,2000,32427268296.4521,1163199675162.51,5.1385391803606,2.71943995691976,2.63970396113812,82.7653578503214,44.209235821106,73.987738492292,2.77523978507557,1.485394095,23.315,6.23583333333333,57.8474769592,26340,0.0,0.0,-0.0002091644719879,0.123836192087733,-1.65320769428646,-0.0161297304981758,5.24643674427962,-0.602573177292614,0.141672166522732,0.141672166522732,5.65858792066694,2.63970396113812,1.0,dexmedia,0.0,-0.340678617127305,0.311164848543471,-0.171185935106566,0.0,,-0.0004077297092962,0.564666218721768,-0.180305276701579,0.0,0.0,0.0,0,0,0,4.057809839191615,27.782195664463686,0.0,0.0,2.63970396113812,0.0,3.8589857177658966,3.7857729530317545,3.9444185077066862,0.493423689168304
Canada,CAN,2001,34252695467.5386,1185010810251.65,1.87509810696022,2.52512013979905,0.529468967089922,78.3442183943698,42.0399550909321,121.35283176137,4.17315129465872,1.548839955,25.7496774193548,3.8875,55.7636070251,26541,0.0,0.0,0.0418261137139726,0.0547655784659575,1.39791150958315,3.64208704801772,2.25159438042717,-0.501762247687305,-0.242159758843999,-0.242159758843999,3.38012639105739,0.529468967089922,1.0,dexmedia,0.0,-0.0339949187316221,-0.0294007231416987,0.178764116970678,0.0,,0.0815327240975019,0.249719178110499,0.152461679443428,0.0,0.0,0.0,0,0,0,4.021121452758558,27.800773013049263,0.0,0.0,0.529468967089922,0.0,4.057809839191615,3.8589857177658966,3.7857729530317545,0.141672166522732
Canada,CAN,2002,37189390323.6644,1220552310378.31,2.99925535017809,2.25839440940855,-0.233895789038062,75.7070320779233,40.0586585930818,117.839456406914,2.91416358806175,1.57034283416667,27.2924603174603,1.66666666666667,54.0419998169,25650,0.0,0.0,0.0137877266341924,0.0822582528532081,-1.25898770659697,1.20198407298638,3.44365308141693,-0.592554633466819,-0.0064315240066297,-0.0064315240066297,2.25585451547884,-0.233895789038062,1.0,dexmedia,0.0,-0.238559194686591,0.106157047071832,-0.125970623608129,0.0,,0.0268767717528069,0.37507981967318,-0.137310107850562,0.0,0.0,0.0,0,0,0,3.989761518641555,27.830324585654754,0.0,0.0,0.233895789038062,0.0,4.021121452758558,4.057809839191615,3.8589857177658966,-0.242159758843999
Canada,CAN,2003,36267581049.3033,1242600185731.73,1.80638512302554,2.75856321360112,-0.126957864812588,69.8400946170607,36.8659851985508,113.240980376842,1.39251006593115,1.4010145475,21.9828571428571,1.1275,61.0147819519,29940,0.0,0.0,-0.114097310277657,-0.0250992560545029,-1.5216535221306,-9.92749258207085,-1.21127611198939,-0.702289266203995,-1.43868308216586,-1.43868308216586,1.64463433664316,-0.126957864812588,1.0,dexmedia,0.0,-1.17159110935806,-0.423189218708606,-0.156097245900804,0.0,,-0.222412834784303,-0.114447172269193,-0.165957465779946,0.0,0.0,0.0,0,0,0,4.111116161897175,27.84822722404624,0.0,0.0,0.126957864812588,0.0,3.989761518641555,4.021121452758558,4.057809839191615,-0.0064315240066297
Canada,CAN,2004,34476385087.8753,1281025904587.38,3.09236384292251,1.85725871857256,0.767669538252837,70.1924199909562,37.3277713060483,115.443313139541,0.715785255573854,1.301281595,15.4786561264822,1.34916666666667,68.7975769043,34576,0.0,0.0,-0.0738470298036979,-0.0506496587319987,-0.676724810357296,-6.42458208071555,-2.31911958318027,-0.751091537843807,-1.36791315632824,-1.36791315632824,2.25846371761979,0.767669538252837,1.0,dexmedia,0.0,-0.877930512594356,-0.549170255192468,-0.0591876114585886,0.0,,-0.143951923135367,-0.230951475441716,-0.0738062462472141,0.0,0.0,0.0,0,0,0,4.231168524904835,27.878682360799008,0.0,0.0,0.767669538252837,0.0,4.111116161897175,3.989761518641555,4.021121452758558,-1.43868308216586
Canada,CAN,2005,33018041276.0769,1322152656986.39,3.21045439063563,2.21355203439767,1.55312009791853,69.7591330167357,36.8567073235071,121.661092958293,1.26073562439764,1.21140513416667,12.8070634920635,3.21333333333333,82.6158218384,40386,0.0,0.0,-0.0715686673868289,-0.0432204820471966,0.544950368823786,-6.22626917730036,-1.9969968757433,-0.711792231061317,-1.45478039769306,-1.45478039769306,2.53244606391435,1.55312009791853,1.0,dexmedia,0.0,-0.861307888873396,-0.512539310827843,0.0809331979918199,0.0,,-0.139510652411555,-0.19707603857548,0.0594344118884644,0.0,0.0,0.0,0,0,0,4.414201209864405,27.9102823249625,0.0,0.0,1.55312009791853,0.0,4.231168524904835,4.111116161897175,3.989761518641555,-1.36791315632824
Canada,CAN,2006,35063091947.1936,1357030300367.79,2.63794375007348,2.00202539534161,1.82760436294437,68.0521644769988,35.4024592168513,134.12080712347,3.16108200746548,1.13434472583333,12.8065338645418,4.96416666666667,92.0418014526,46545,0.0,0.0,-0.0657258036206358,0.0600949483565856,1.90034638306784,-5.71775513541128,2.48267127238141,-0.574748016076433,-1.05819361802584,-1.05819361802584,2.41059091115619,1.82760436294437,1.0,dexmedia,0.0,-0.818679145913471,-0.0031232686881699,0.236391203424198,0.0,,-0.128121007113738,0.274019950716448,0.207259185649858,0.0,0.0,0.0,0,0,0,4.522242837472366,27.9363198254692,0.0,0.0,1.82760436294437,0.0,4.414201209864405,4.231168524904835,4.111116161897175,-1.45478039769306
Canada,CAN,2007,41082108778.8237,1384848127424.16,2.04990463726786,2.13838399266837,1.81965580691923,66.2834197482347,34.229555163977,123.533648061052,2.71404282733283,1.07404562166667,17.5359362549801,5.01916666666667,95.1339645386,55943,0.0,0.0,-0.0546226766854666,0.15842365144001,-0.44703918013265,-4.75147357063295,6.74611921551755,-0.60698641958783,-0.223123780395564,-0.223123780395564,2.36799920895554,1.81965580691923,1.0,dexmedia,0.0,-0.737672235071337,0.48170478224014,-0.0328436724356331,0.0,,-0.106477394914542,0.722377543322307,-0.0487558359115026,0.0,0.0,0.0,0,0,0,4.555286051306364,27.956611594265855,0.0,0.0,1.81965580691923,0.0,4.522242837472366,4.414201209864405,4.231168524904835,-1.05819361802584
Canada,CAN,2008,43872316563.9077,1398632992945.77,0.995406301140747,2.37027067444298,0.184425128889388,67.0236083618983,34.3950055520687,124.097771689277,0.704688614980772,1.06708691833333,32.694861660079,1.9275,107.621307373,70588,0.0,0.0,-0.0065000439758754,0.0657108017692245,-2.00935421235206,-0.563592478337676,2.72616984329962,-0.75189177637537,-0.149974890068544,-0.149974890068544,0.465528613957047,0.184425128889388,1.0,dexmedia,0.0,-0.386576022251609,0.024566746322389,-0.212034385860676,0.0,,-0.0126707036597005,0.29962702614367,-0.219148004513729,0.0,0.0,0.0,0,0,0,4.678618652036176,27.966516441917754,0.0,0.0,0.184425128889388,0.0,4.555286051306364,4.522242837472366,4.414201209864405,-0.223123780395564
Canada,CAN,2009,54356329766.8961,1357861635362.94,-2.91508621550267,0.299466803009299,-3.88135176862462,58.4743918224897,28.5158343165743,,4.83312174515317,1.1415354059127,31.4790079365079,0.16,74.7211837769,55719,0.0,0.0,0.0674417740300153,0.214277550859244,4.1284331301724,5.87120393223908,9.1678962259702,-0.454168223194138,0.418053318837039,0.418053318837039,-2.77604888585113,-3.88135176862462,1.0,dexmedia,0.0,0.152893470773442,0.757102873977383,0.491943025913786,0.0,,0.131465992567184,0.977059229299706,0.450263013202935,0.0,0.0,0.0,0,0,0,4.313763636633689,27.936932251334255,0.0,0.0,3.88135176862462,0.0,4.678618652036176,4.555286051306364,4.522242837472366,-0.149974890068544
Canada,CAN,2010,57151157771.2186,1399830508940.89,3.09080634469335,1.77687154092627,-4.73755858174554,60.2081215044483,29.1673819330319,,-0.237699919212513,1.03011273517598,22.5488888888889,0.175,90.212677002,68249,0.0,0.0,-0.102705955633686,0.0501385786613469,-5.07082166436568,-8.93591357262073,2.05097165093666,-0.819852490290473,-0.577525001948307,-0.577525001948307,-3.90018774969269,-4.73755858174554,1.0,dexmedia,0.0,-1.08848132817629,-0.0522150105935708,-0.563171336821553,0.0,,-0.200207372865583,0.228621060995877,-0.5530435809473,0.0,0.0,0.0,0,0,0,4.502169960452723,27.967372280178576,0.0,0.0,4.73755858174554,1.0,4.313763636633689,4.678618652036176,4.555286051306364,0.418053318837039
Canada,CAN,2011,65818985667.1988,1443745913580.69,3.13719442170364,2.91213508872351,-3.30873255346625,62.4987387708328,30.6783919173107,,-0.236773145019819,0.989258158636364,24.2025793650794,0.101666666666667,106.6302261353,83950,0.0,0.0,-0.0404681993351463,0.141208684188801,0.0009267741926939,-3.51964821589479,5.99969305085985,-0.819785655610839,-0.256115983269774,-0.256115983269774,-2.70086237072753,-3.30873255346625,1.0,dexmedia,0.0,-0.634403084729327,0.396823168250813,0.01853606679126,0.0,,-0.0788857065152806,0.643881020623414,0.0001010776067829,0.0,0.0,0.0,0,0,0,4.669367018775284,27.998262180792207,1.0,0.0,3.30873255346625,0.0,4.502169960452723,4.313763636633689,4.678618652036176,-0.577525001948307
Canada,CAN,2012,68546343361.9692,1469093201732.39,1.75566129145483,1.51567823124516,-2.52451700716013,62.5955489395005,30.3530255225878,,1.76011030499221,0.999364743593074,17.79888,0.14,100.0,80947,0.0,0.0,0.0101644931880585,0.0406017292562595,1.99688345001203,0.886631031934365,1.63746206822995,-0.675779632676527,-0.611695628180565,-0.611695628180565,-1.82152921326116,-2.52451700716013,1.0,dexmedia,0.0,-0.264993815352012,-0.0992382292883445,0.247463583540209,0.0,,0.0198139091850664,0.185135092949681,0.217787894551641,0.0,0.0,0.0,0,0,0,4.605170185988092,28.015666456807075,1.0,0.0,2.52451700716013,0.0,4.669367018775284,4.502169960452723,4.313763636633689,-0.256115983269774
Canada,CAN,2013,71937085415.7951,1503261570451.97,2.32581354806429,0.938291897815316,-1.49470599769641,62.2310749013405,30.3319386683867,,1.23771666507039,1.03013736373016,14.230119047619,0.1075,101.8452682495,83026,0.0,0.0,0.0303276144620971,0.0482818614041349,-0.52239363992182,2.6413175866973,1.97046598857142,-0.713452252223185,-0.13776981457838,-0.13776981457838,-0.993561824515954,-1.49470599769641,1.0,dexmedia,0.0,-0.117886412466115,-0.0613699021024653,-0.0414864999902001,0.0,,0.0591184024263659,0.220154832382172,-0.0569742870897428,0.0,0.0,0.0,0,0,0,4.623454683562188,28.038658243794373,1.0,0.0,1.49470599769641,0.0,4.605170185988092,4.669367018775284,4.502169960452723,-0.611695628180565
Canada,CAN,2014,74699962252.5788,1546457292263.22,2.87346677785811,1.90663590717861,0.174896160104426,64.3786621564923,31.7365758733408,,1.03863897928326,1.10474713237886,14.1759920634921,0.0891666666666667,96.7480545044,71935,0.0,0.0,0.0699243131114968,0.0376876634695797,-0.19907768578713,6.08722819671338,1.51111068359074,-0.727808816591024,0.0618027360127552,0.0618027360127552,0.450699735024046,0.174896160104426,1.0,dexmedia,0.0,0.171005739795486,-0.113606575369693,-0.0044035715869629,0.0,,0.136305270138508,0.171847584014449,-0.0217121885804257,0.0,0.0,0.0,0,0,0,4.572110223226059,28.06698781295353,1.0,0.0,0.174896160104426,0.0,4.623454683562188,4.605170185988092,4.669367018775284,-0.13776981457838
Canada,CAN,2015,79753521149.8993,1556508816217.14,0.649971001734855,1.12524136094277,-0.0618455910021949,66.1649020669781,31.8499609634443,,3.6745334582912,1.27878620362554,16.674126984127,0.1325,63.2124786377,56784,0.0,0.0,0.146294880307734,0.0654613062216889,2.63589447900794,12.7334891838402,2.71535193107673,-0.537720265957708,0.430776261201856,0.430776261201856,0.588261596299513,-0.0618455910021949,1.0,dexmedia,0.0,0.728195058079591,0.0233365618875923,0.320755358765327,0.0,,0.285176389912192,0.298489380476117,0.287480928764258,0.0,0.0,0.0,0,0,0,4.146501728461809,28.073466490941257,1.0,0.0,0.0618455910021949,0.0,4.572110223226059,4.623454683562188,4.605170185988092,0.0618027360127552
Canada,CAN,2016,82718110857.6298,1572673952924.25,1.03855092490855,1.42875954701085,-0.453164225747765,65.3636845215556,31.5025724093362,,1.96890522906262,1.3256151637482,15.8256349206349,0.395,58.6606140137,57733,0.0,0.0,0.0359652766095002,0.0364976796646204,-1.70562822922858,3.13200017512731,1.4595140099181,-0.660722305908623,-0.0190304640890372,-0.0190304640890372,0.130730893319543,-0.453164225747765,1.0,dexmedia,0.0,-0.0767547927341824,-0.119474012961189,-0.177198341606334,0.0,,0.0701080429070112,0.166421515559352,-0.186022464620706,0.0,0.0,0.0,0,0,0,4.071768530826606,28.08379844129427,1.0,0.0,0.453164225747765,0.0,4.146501728461809,4.572110223226059,4.623454683562188,0.430776261201856
Canada,CAN,2017,86677706696.7064,1620386284360.03,3.03383491200222,1.59688412852976,-0.112442955170904,65.1010608504649,31.4544101509781,,0.125752246427379,1.29793584646039,11.0902390438247,1.00166666666667,68.7023773193,58428,0.0,0.0,-0.0211014340775643,0.0467581464919178,-1.84315298263524,-1.8343086676167,1.90439902130037,-0.793641996683373,-0.369016820405901,-0.369016820405901,0.0893657553975655,-0.112442955170904,1.0,dexmedia,0.0,-0.493105787519099,-0.0688828633019418,-0.19297183041514,0.0,,-0.0411335706318068,0.213207022348721,-0.201021450411785,0.0,0.0,0.0,0,0,0,4.229783802986209,28.11368568388466,1.0,0.0,0.112442955170904,0.0,4.071768530826606,4.146501728461809,4.572110223226059,-0.0190304640890372
Canada,CAN,2018,83925602808.0081,1664832887873.71,2.74296344906655,2.26822567248103,0.35989130799423,66.5998858508762,32.3254037264858,,1.5,1.29581792813534,16.6398406374502,1.83166666666667,80.7955703735,61622,0.0,0.0,-0.0016330916346024,-0.0322659936574006,1.37424775357262,-0.14004870524536,-1.52201968669241,,-0.985643542507552,-0.985643542507552,0.462455410558333,0.35989130799423,1.0,dexmedia,0.0,-0.3510673969171,-0.458526158122721,0.176049987467732,0.0,,-0.0031834277164866,-0.147125943754126,,0.0,0.0,0.0,0,0,0,4.391922141914114,28.14074586668037,1.0,0.0,0.35989130799423,0.0,4.229783802986209,4.071768530826606,4.146501728461809,-0.369016820405901
Canada,CAN,2019,85297110783.6887,1696605090551.84,1.90843194590616,1.94926902411592,-0.0172893498037874,66.1714852804959,32.3526958202565,,1.0,1.32679336266012,15.3878571428571,2.15833333333333,71.728805542,65115,0.0,0.0,0.0236229250501125,0.0162098571501517,-0.5,2.05789142870333,0.579851485572367,,-0.347391785624035,-0.347391785624035,0.103606428698894,-0.0172893498037874,1.0,dexmedia,0.0,-0.166802918653258,-0.219506914228321,-0.0389180472575435,0.0,,0.046048778130763,0.0739134382984865,,0.0,0.0,0.0,0,0,0,4.272892417859725,28.15965036475869,1.0,0.0,0.0172893498037874,0.0,4.391922141914114,4.229783802986209,4.071768530826606,-0.985643542507552
Canada,CAN,2020,90428136419.3485,1611126165625.03,-5.03823343468899,0.716999632307827,-10.9490674961394,61.1567709632763,29.4736472349344,,0.75,1.34115267222386,29.2513043478261,0.375833333333333,59.2759017944,54884,0.0,0.0,0.0107644217912519,0.0584148798593702,-0.25,0.938863377870286,2.40982494822413,,-0.261779839244061,-0.261779839244061,-10.4547704216161,-10.9490674961394,1.0,dexmedia,0.0,-0.26061681748877,-0.0114071604653239,-0.0102441387100327,0.0,,0.0209833655112473,0.266359202194367,,0.0,0.0,0.0,0,0,0,4.082202845575092,28.107954532156253,1.0,0.0,10.9490674961394,1.0,4.272892417859725,4.391922141914114,4.229783802986209,-0.347391785624035
Canada,CAN,2021,106615119570.1,1706996679677.69,5.95052802804381,3.39519318527527,-3.05712002990751,62.2468367159421,31.1750782983294,,0.75,1.2538769021268,19.6561507936508,0.08,89.7245635986,60875,0.0,0.0,-0.0672891741331497,0.164669873741726,0.0,-5.85385638963403,7.01695003896533,,-0.336012106450257,-0.336012106450257,-3.69991064027466,-3.05712002990751,1.0,dexmedia,0.0,-0.830085285504589,0.51250294889181,0.018429769837478,0.0,,-0.131168525645597,0.750858964374941,,0.0,0.0,0.0,0,0,0,4.496744573255891,28.165756614617514,1.0,0.0,3.05712002990751,0.0,4.082202845575092,4.272892417859725,4.391922141914114,-0.261779839244061
Canada,CAN,2022,106952377364.743,1778503389905.0,4.18903628100851,6.80280115341612,0.616655709407194,67.3176215563989,33.9431906669379,,2.39,1.30155477474355,25.6371484375,1.68333333333333,108.8873519897,77935,0.0,0.0,0.0373192572053034,0.0031583277402234,1.64,3.24982738621162,0.0139484026206443,,-0.557266863213398,-0.557266863213398,0.207251063924873,0.616655709407194,1.0,dexmedia,0.0,-0.0668763336256233,-0.283859919678626,0.206530609909148,0.0,,0.0727473922643509,0.0144012905475368,,0.0,0.0,0.0,0,0,0,4.690313879848484,28.206793334380336,1.0,0.0,0.616655709407194,0.0,4.496744573255891,4.082202845575092,4.272892417859725,-0.336012106450257
Canada,CAN,2023,117550899244.64,1805692180594.62,1.52874550838358,3.87900159788425,-0.162417320107473,66.6323313370668,33.3498760996793,,4.75,1.3499086407939,16.8490272373541,5.02416666666667,86.7958755493,88446,0.0,0.0,0.0364773862499757,0.0944877608167083,2.36,3.17657153630895,3.97391402189038,,-0.195673054537105,-0.195673054537105,-0.037805194319036,-0.162417320107473,1.0,dexmedia,0.0,-0.0730185101329276,0.166456922121802,0.289111466525979,0.0,,0.0711063114602431,0.430843727640287,,0.0,0.0,0.0,0,0,0,4.463559103824216,28.221965113757708,1.0,0.0,0.162417320107473,0.0,4.690313879848484,4.496744573255891,4.082202845575092,-0.557266863213398
Chile,CHL,1995,14859706880.9617,104613573720.419,9.25542757753573,8.23263034116114,3.10094128204596,54.6874835998853,28.4806033041148,,6.38855352000336,396.773333333333,12.3887698412698,5.83666666666667,85.744430542,20963,0.0,0.0,0.0383052203137177,0.0524025007754574,7.28639135795214,,,-0.341997658687489,0.0,0.0,4.05852433117696,3.10094128204596,1.0,dexmedia,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,1,1,1,4.451371133989189,25.373539148039747,0.0,0.0,3.10094128204596,0.0,,,,
Chile,CHL,1996,15659156323.5519,112056685779.901,7.1148626270751,7.35911781788767,2.07081816700898,53.9207498943257,25.9504475024431,,13.6749448779555,412.266666666667,16.4421653543307,5.29833333333333,73.3061141968,23809,0.0,0.0,0.0383052203137177,0.0524025007754574,7.28639135795214,2.26438590801848,1.79084688946703,0.183463274445742,-0.9548822472928,-0.9548822472928,2.81413180021166,2.07081816700898,1.0,dexmedia,0.0,-0.0596828802783538,-0.0410523194197998,0.854147047594647,0.0,,0.0746693556252884,0.238944055575278,0.794682249841928,0.0,0.0,0.0,0,0,0,4.294644018739965,25.442270703239274,0.0,0.0,2.07081816700898,0.0,4.451371133989189,,,0.0
Chile,CHL,1997,18112424930.7211,120339623825.598,7.3917392684331,6.13386464357927,2.03914175168956,54.0992981792892,25.878004271776,,11.9419486829006,419.295,22.363984063745,5.46,74.2722473145,26431,0.0,0.0,0.0169043403042703,0.145542348528718,-1.7329961950549,0.96260867661994,5.07656844535558,0.0584875830459024,0.382707634849807,0.382707634849807,2.68941045571943,2.03914175168956,1.0,dexmedia,0.0,-0.215820803314906,0.418191110361438,-0.180337327803275,0.0,,0.0329520673018666,0.663641591541943,-0.189007321676555,0.0,0.0,0.0,0,0,0,4.307737359934878,25.51358378080385,0.0,0.0,2.03914175168956,0.0,4.294644018739965,4.451371133989189,,-0.9548822472928
