,ln_tot,ln_tot,ln_1mdex,ln_1mdex,ln_brecha,ln_brecha,ln_rentabilidad,ln_rentabilidad
,mean,std,mean,std,mean,std,mean,std
year,,,,,,,,
1995-2002,3.675591766524029,0.07166618508740798,-0.017216386573040574,0.03665404913618215,0.0012135834682174846,0.0034325323996498894,3.659588963419206,0.07305704502026332
2003-2010,4.218244287698197,0.2706959307065541,-0.27577687598856926,0.07749732070195411,-0.0017681158111664554,0.006271610931871016,3.9406992958984612,0.20772155127125708
2011-2023,4.389233210045667,0.3146949814460343,-0.21903813361023744,0.10274280416613633,-0.27420315031431963,0.2520027745753865,3.8959919261211096,0.2709131230335164
